--- 15MMapInputStreamILm128EjE read/write test ---
Elements: 268435456
 
n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
      67108864  4       3       55.365000       55.365000       56.340000       56.340000       56.609000
      33554432  8       3       56.244000       56.244000       59.242000       59.242000       61.771000
     16777216   16      3       74.740000       74.740000       74.942000       74.942000       81.214000
      8388608   32      3       65.984000       65.984000       67.009000       67.009000       69.521000
      4194304   64      3       73.979000       73.979000       74.660000       74.660000       75.047000
     2097152    128     3       66.747000       66.747000       67.567000       67.567000       67.850000
     1048576    256     3       51.140000       51.140000       51.815000       51.815000       53.293000
      524288    512     3       48.465000       48.465000       48.827000       48.827000       55.706000

--- 16MMapOutputStreamILm131072EjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       31.701000       31.701000       32.087000       32.087000       32.898000
     134217728  2       3       67.313000       67.313000       68.151000       68.151000       68.199000
      67108864  4       3       73.477000       73.477000       75.078000       75.078000       75.214000
      33554432  8       3       78.573000       78.573000       79.243000       79.243000       82.649000
     16777216   16      3       102.568000      102.568000      102.744000      102.744000      103.099000
      8388608   32      3       98.844000       98.844000       99.945000       99.945000       101.015000
      4194304   64      3       105.286000      105.286000      106.126000      106.126000      109.469000
     2097152    128     3       103.490000      103.490000      104.850000      104.850000      105.351000
     1048576    256     3       100.780000      100.780000      102.410000      102.410000      102.692000
      524288    512     3       140.927000      140.927000      141.478000      141.478000      152.297000
	  
--- 19BufferedInputStreamILm131072EjE read/write test ---   
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       15.021000       15.021000       15.173000       15.173000       16.437000
     134217728  2       3       30.719000       30.719000       30.786000       30.786000       31.146000
      67108864  4       3       29.030000       29.030000       29.115000       29.115000       30.231000
      33554432  8       3       34.208000       34.208000       34.269000       34.269000       34.279000
     16777216   16      3       31.503000       31.503000       31.577000       31.577000       31.699000
      8388608   32      3       31.807000       31.807000       32.187000       32.187000       32.360000
      4194304   64      3       28.346000       28.346000       28.497000       28.497000       28.805000
     2097152    128     3       37.047000       37.047000       37.340000       37.340000       37.598000
     1048576    256     3       40.796000       40.796000       41.962000       41.962000       49.600000
      524288    512     3       47.242000       47.242000       47.303000       47.303000       69.275000

--- 20BufferedOutputStreamILm131072EjE read/write test ---  
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       15.752000       15.752000       17.103000       17.103000       23.129000
     134217728  2       3       17.143000       17.143000       17.192000       17.192000       19.111000
      67108864  4       3       16.871000       16.871000       16.963000       16.963000       17.276000
      33554432  8       3       18.236000       18.236000       18.528000       18.528000       18.599000
     16777216   16      3       21.511000       21.511000       21.631000       21.631000       22.304000
      8388608   32      3       22.687000       22.687000       23.095000       23.095000       23.728000
      4194304   64      3       22.891000       22.891000       22.907000       22.907000       23.000000
     2097152    128     3       25.756000       25.756000       25.808000       25.808000       29.587000
     1048576    256     3       26.610000       26.610000       26.740000       26.740000       27.044000
      524288    512     3       27.652000       27.652000       29.303000       29.303000       37.529000
Testing with B = 524288

--- 15MMapInputStreamILm524288EjE read/write test ---
Elements: 268435456

n               k       Trials  Min    [s]      Lower  [s]      Median [s]      Upper  [s]      Max [s]
     268435456  1       3       15.154000       15.154000       15.463000       15.463000       17.172000
     134217728  2       3       50.460000       50.460000       53.460000       53.460000       67.272000
      67108864  4       3       51.078000       51.078000       57.913000       57.913000       70.379000
      33554432  8       3       61.788000       61.788000       63.716000       63.716000       68.526000
     16777216   16      3       78.323000       78.323000       79.270000       79.270000       80.120000
